,audio_name,audio_id1,audio_id2,text_1,text2,lev_distance
2515,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,Ele foi trabalhar na (),23.0
2516,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,Daí ele tem ido para Ribeirão Preto.,36.0
2517,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,Vai morar em Ribeirão Preto e a. (pausa). Quanto mais ().,57.0
2518,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"Ele primeiro, ele esteve trabalhando, (), ele conheceu minha mãe lá em Itapira, onde ele se casou.",98.0
2519,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"E aí, casado, ele foi para, para Ribeirão Preto como engenheiro da ().",70.0
2520,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,que a () estava fazendo o traçado da estrada da () para chegar em Ribeirão Preto.,81.0
2521,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Que era, do que eu tenho ideia, aqueles fazendeiros todos, né, as onjas do café, né, queriam o trem passando na fazenda deles para pegar o café.","Que era, eh, do que eu â, tenho ideia, aqueles fazendeiros todos, né, () do café, não é, queriam o trem passando na fazenda deles para pegar o ca, o café.",24.0
2522,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Então (riso), isso que, ali há muita curva para atender os fazendeiros, não é? que queriam que o trem entrasse nas terras deles.","Então, é, disse que ali há muita curva para atender os fazendeiros, né, que queriam que o trem entrasse nas terras deles. e",16.0
2523,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E lá em Ribeirão Preto nasceram meus primeiros irmãos.,Lá em Ribeirão Preto nasceram meus primeiros irmão,5.0
2524,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2525,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,Os cinco primeiros nasceram todos em Ribeirão.,46.0
2526,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"Depois, aqui em São Paulo.",26.0
2527,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,Eu nasci já aqui em São Paulo.,30.0
2528,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E mais duas irmãs também nasceram aqui.,E mais duas irmãs também nasceram aqui.,0.0
2529,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2530,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Papai era do estado do Rio.,Papai era do estado do Rio.,0.0
2531,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Eu tinha a ideia que ele era de um lugar chamado Rodeio.,"Eu tenho a ideia que ele era da, de um lugar chamado Rodeio.",6.0
2532,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E como que era o nome dele?,E como que era o nome dele? (),3.0
2533,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2534,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E a senhora era então a quinta ou sexta filha?,E a senhora era então a quinta ou sexta filha?,0.0
2535,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Eu?,Eu?,0.0
2536,PC_MA_HV206_Guiomar Rocha Alvares,525,535,É. Eu sou a décima primeira.,É. Eu sou a décima primeira.,0.0
2537,PC_MA_HV206_Guiomar Rocha Alvares,525,535,A décima primeira filha de quantos irmãos?,A décima primeira filha de quantos irmãos?,0.0
2538,PC_MA_HV206_Guiomar Rocha Alvares,525,535,De onze.,De onze.,0.0
2539,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Agora a mamãe criou só oito.,Agora a mamãe criou só oito. E,2.0
2540,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"E, infelizmente, um morreu moço.","E, infelizmente, um, um morreu moço.",4.0
2541,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Então a senhora era a filha caçula.,Então a senhora era a filha caçu>,3.0
2542,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Eu era caçula.,<la. Eu era a caçula. (),10.0
2543,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Eu fui mesmo caçula.,Eu fui mesmo caçula.,0.0
2544,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Hoje em dia eu me lembro.,Hoje em dia eu me lembro.,0.0
2545,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"() Eh, eu era naturalmente a, a pequenina da casa, né?",54.0
2546,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Então, todo mundo tomava conta de mim, né. ( ) ","Então, todo mundo, âh, tomava conta de mim, né. Mas",9.0
2547,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"Mas papai vo, veio para São Paulo po porque ele não gostava de filho interno.",77.0
2548,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,Ele veio morar em São Paulo e trabalhava muito no interior.,59.0
2549,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Ele pegou uma época de muita empreitada, né?","Ele pegou uma época de muita empreitada, né?",0.0
2550,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"Porque ele, ê se desligou da Mogiana e (pausa) ele pegava, por exemplo, eu sei que a cade, a, a, a, o prédio da cadeia de Jaboticabal é construção dele. ()",155.0
2551,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Agora não sei mais, mas construía muito no interior.","Agora não sei mais, mas construía muito no interior.",0.0
2552,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2553,PC_MA_HV206_Guiomar Rocha Alvares,525,535,( ) internado ( ) ,internado,9.0
2554,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Como assim? ( ) ,Como assim? É foi,4.0
2555,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2556,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"( ) num colégio, né?","Interno no colégio, né?",9.0
2557,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2558,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Mas o pai não não gostava.,"Mas o pai não, não gostava. ",2.0
2559,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Era costume na época?,Era costume na época?,0.0
2560,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Era muito comum? Muito comum.,Era muito comum? Muito comum,1.0
2561,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Muito comum, muito comum.",Um muito comum,12.0
2562,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"As meninas iam para aqueles colégios tinham um (), que era muito, tinha muito bom nome, e as meninas iam para lá.",113.0
2563,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"E os meninos, acho que eram mais, esse () de Oceano, né os sapatos de São Bento, não sei.",89.0
2564,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2565,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Ah, muito.","Ah, muito.",0.0
2566,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Por quê?,"Por quê? Eh, eh",7.0
2567,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Era uma casa, a primitiva casa, era uma casa de esquema.","Era uma casa, a, a primitiva casa, era uma casa de esquina, era, eh.",13.0
2568,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2569,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E...  ( ) um pouco.,E (pausa) eu me perco um pouco.,18.0
2570,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"A casa era aquele tipo antigo, não é?","A casa era aquele tipo antigo, não é? Do",3.0
2571,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Uma sala na frente, tinha dois quartos em cima, uma sala de jantar bem grande e o porão todinho habitado.","Uma sala na frente, tinha dois quartos em cima, uma sala de jantar bem grande e o porão todinho habitado.",0.0
2572,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Habitado, ah... Depois ( ) ","Habitado. Ah, depois, em",10.0
2573,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"A casa, nós até fomos para uma outra casa.","A casa, nós até fomos para uma outra casa e.",2.0
2574,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E aumentou.,"E, e aumentou.",3.0
2575,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Então, em cima tinha um, dois, três, quatro quartos, né?","Então, tinha, em cima tinha um, dois, três, quatro quartos, né?",7.0
2576,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E embaixo era um purão muito bom.,"E embaixo era, era um porão muito bom. ()",9.0
2577,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Era uma parte toda assolada, que os rapazes moravam mais lá embaixo.","E era o, uma parte toda assoalhada, que os rapazes moravam mais lá embaixo.",7.0
2578,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Os rapazes moravam no porão?,Os rapazes moravam no porão?,0.0
2579,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"É. E vocês recebiam também os primos, né, que vinham de fora?","É. E vocês recebiam também uns primos, né, que vinham de fora?",2.0
2580,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Ah, papai era muito... Como é que você pode dizer?","Ah, papai era muito (pausa) como é que você pode dizer?",9.0
2581,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Uma pessoa...,Uma pessoa...,0.0
2582,PC_MA_HV206_Guiomar Rocha Alvares,525,535,muito sensível às coisas.,"muito sensível às, às coisas.",4.0
2583,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Ele tinha muita preocupação com com as mulheres.,"Ah, ele tinha muita preocupação com as mulheres.",9.0
2584,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Nós, lá em casa, todas estudamos para ter um diploma.","Nós, em casa, todas estudamos para ter um diploma.",3.0
2585,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Depois ele dizia, uma só que fica sozinha vai vai  morar sozinha.","Depois ele dizia, uma só que fica sozinha vai, vai morar sozinha.",2.0
2586,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Nada de morar em casa de irmão.,Nada de morar em casa de irmão.,0.0
2587,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Aí eu que concluo.,Aí eu que concluo.,0.0
2588,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Antigamente, sabendo da das biografias,","Antigamente, () sabendo da, das ()",15.0
2589,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Há muitos filhos assim, né.","Há muita filho assim, né a, a.",8.0
2590,PC_MA_HV206_Guiomar Rocha Alvares,525,535,A moça vai morar com a irmã e acaba acontecendo essas coisas.,A moça vai morar com a irmã e acaba acontecendo essas coisas.,0.0
2591,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Para ver que a mulher naquele tempo tinha um horizonte muito pequeno, né.","Para ver que a mulher naquele tempo tinha um, um horizonte muito pequeno, né.",4.0
2592,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Quanto mais para trás... E...,Quanto mais para trás (pausa) e,10.0
2593,PC_MA_HV206_Guiomar Rocha Alvares,525,535,O papai tinha muita preocupação.,O papai tinha muita preocupação.,0.0
2594,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Então, ãh, o pessoal queria estudar e ir lá para casa.","Então, ah, o pessoal queria estudar e ia lá para casa. Ia",5.0
2595,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E a minha tia mais moça também se formou lá em casa.,E a minha tia mais moça também se formou lá em casa.,0.0
2596,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2597,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2598,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Quais eram os passatempos das crianças?,Quais eram os passatempos das crianças?,0.0
2599,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Como as crianças brincavam?,Como que as crianças brincavam?,4.0
2600,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Naquele tempo, as crianças tinham muita imaginação.","Naquele tempo, as crianças tinham que ter imaginação.",5.0
2601,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Eles brincavam de esconde, esconde, barra manteiga, né, pegador de um jeito, pegador de outro jeito.","Eles brincavam de esconde-esconde, a ba, barra manteiga, não é, â, â pegador de, de um jeito, pegador de outro jeito.",20.0
2602,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Mas...,Não é,6.0
2603,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Tudo, e gostava-se também de boneca, não é? (riso)","Tudo, e, e () gostava-se também de boneca. Não é () (riso) Eh",14.0
2604,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2605,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"E também fazia boneco de pano, sabe?","E também fazia (pausa) boneco de pano, sabe?",8.0
2606,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Então, por exemplo, se eu tinha uma família, de repente, faltava o pai.","Então, por exemplo, se eu tinha uma família, de repente, faltava o pai.",0.0
2607,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Então, eu pegava um boneco, plantava um bigode (riso), aquele passava a ser o pai.","Então, eu pegava um boneco, plantava um bigode (riso), aquele () passava a ser o pai.",3.0
2608,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Você vê, tudo é muito imaginação, não é?","Você vê, tudo é muito imaginação, né?",3.0
2609,PC_MA_HV206_Guiomar Rocha Alvares,525,535,A gente tinha aparelhinho ,A gente tinha aparelhinho (),3.0
2610,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Lá em casa tinha uma erva cidró, que dava um chá gostosinho.","Lá em casa tinha uma erva cidró, que dava um chá gostosinho.",0.0
2611,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Olha como nós fizemos chá de cidró, não é ( ) ","Olha como nós fizemos chá de cidró, né e aí.",7.0
2612,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E servia o chá pondo açúcar.,E servia o chá pondo açúcar.,0.0
2613,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E aquelas ( )  vizinhas.,E aquelas vizinhas estava assim.,18.0
2614,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Era um tempo diferente.,Era um tempo diferente.,0.0
2615,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Havia vizinho, entendeu?","Havia vizinho, entendeu?",0.0
2616,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"Na, na Barão Tatuí, o primeiro quarteirão, a gente conhecia todas as pessoas daquele quarteirão.",96.0
2617,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"E havia uma família que ficou muito ligada a nós, porque a senhora amamentou minha irmãzinha, que quando estava muito mal,","E havia uma família que ficou muito ligada a nós, porque a senhora amamentou minha irmãzinha, que quando estava muito mal,",0.0
2618,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Ela que é amamentou ( ) ,Ela é que amamentou () né?,8.0
2619,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Então... Ela ficou muito ligada a nós.,Então (pausa) Ela ficou mu muito ligada a nós.,11.0
2620,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2621,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2622,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Os Rumen, que você falou outro dia?",###,35.0
2623,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Hummel.,###,7.0
2624,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"É. É, o Hummel.",###,15.0
2625,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2626,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,A Jar jardim também.,20.0
2627,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"Eles eram ali da zona norte, né?",32.0
2628,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,De Guaratinguetá.,17.0
2629,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"E... Bom, agora eu já me","E (pausa) eh, bom, agora eu já me",13.0
2630,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Que tinha vizinhos e que as crianças também deviam se relacionar com os,Que tinha vizinhos e que as crianças também deviam se relacionar com os,0.0
2631,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"( ) Chegava a tarde, ia tudo para calçada.","Chegava a tarde, ia tudo para a calçada.",6.0
2632,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Não havia movimento, né?","Não tinha, não havia movimento, né?",11.0
2633,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Você conhecia as pessoas que tinham carro.,Você conhecia as pessoas que tinham carro.,0.0
2634,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Eu já grandinha, eu me lembro.","E eu já grandinha, eu me lembro.",2.0
2635,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2636,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,Acho que depois ele ia andar na Avenida Paulista.,49.0
2637,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"O pessoal fazia curso na Avenida Paulista, mesmo de fora de carnaval.",69.0
2638,PC_MA_HV206_Guiomar Rocha Alvares,525,535,No carnaval o curso era lá.,No carnaval o () era lá.,5.0
2639,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Depois foi aumentando muito, aí começou a descer pela Angélica, fazer muita volta.","Depois foi aumentando muito, aí começou a descer pela Angélica, fazer muita volta.",0.0
2640,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Mas a origem era o carro aberto, né, o pessoal sentado na capota, e ali com serpentina, confete, ficava nessa brincadeira de...","Mas a origem era o carro aberto, não é, âh, o pessoal sentado na capota, e ali com serpentina, confete, ficava nessa brincadeira de",10.0
2641,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"De carro para carro, não é?","De carro para carro, não é?",0.0
2642,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E nessa época foi a época das grandes fantasias.,E nessa época foi a época das grandes fantasias. a,2.0
2643,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Havia aqui uma família, acho que era Nobrega.","Havia aqui uma família, acho que era Nóbrega.",1.0
2644,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Eles tinham diversos meninos, não sei ( ) ","Eles (pausa) tinham diversos meninos, não sei.",13.0
2645,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E eles foram fazer umas fantasias lindas.,E eles foram fazer umas fantasias lindas.,0.0
2646,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Eles ganhavam sempre prêmios.,Eles ganhavam sempre prêmio.,1.0
2647,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Nesse tempo, era no Clube da Harmonia, que havia um grande baile onde era escolhida a melhor fantasia.","Nesse tempo, ah, ah, era no Clube Harmonia, que havia um grande baile e onde é escolhida a me, a melhor fantasia. ()",25.0
2648,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2649,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Ela teve um prêmio, uma fantasia pavão branco,","Ela teve um prêmio, uma fantasia pavão branco,",0.0
2650,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"É, nessa época eu era pequenininha, só essas coisas todas.",58.0
2651,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2652,PC_MA_HV206_Guiomar Rocha Alvares,525,535,De escola? Escola?,De escola? Escola,1.0
2653,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,Eu fui paro grupo do (). Hum.,29.0
2654,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Naquele tempo já era já era procurada,Aí aquele tempo já era (pigarro na garganta) (pausa) já era procurada,33.0
2655,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"a Escola Modelo Caetano de Campos, ali na escola normal.",56.0
2656,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"Aquela escola foi fundada, eu acho que (pausa) porque as próprias Mesquita, filhas do Júlio Mesquita, estudaram na escola normal ainda.",135.0
2657,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E era pessoal fino.,E era pessoal fino.,0.0
2658,PC_MA_HV206_Guiomar Rocha Alvares,525,535,que ia para escola normal.,que ia para escola normal. a,2.0
2659,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Acho que foi uma coisa ligada à Granjal Pestana.,###,48.0
2660,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Aliás, as filhas dele, as duas eram professoras.","Aliás, as filhas dele, as duas eram professoras.",0.0
2661,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E a senhora se lembra de alguma professora assim?,E a senhora se lembra de alguma professora assim?,0.0
2662,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Lembro.,Lembro.,0.0
2663,PC_MA_HV206_Guiomar Rocha Alvares,525,535, pequena?,De pequena?,3.0
2664,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Hein?,e hein?,3.0
2665,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Quando a senhora era pequena?,Quando a senhora era pequena?,0.0
2666,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2667,PC_MA_HV206_Guiomar Rocha Alvares,525,535,que era até uma senhora bonita.,que era até uma senhora bonita.,0.0
2668,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2669,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Agora, eu não fui muito feliz na na no curso primário, porque quando eu cheguei no quarto ano, não sei como eu fui parar naquele ( ) de campus,","Agora, () eu não fui muito feliz na, na, no curso primário, porque quando eu cheguei no quarto ano, não sei como eu fui parar naquele () de campos,",7.0
2670,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"E a professora, sem dúvida nenhuma, não gostava de mim.","E a, a professora na, sem dúvida nenhuma, não gostava de mim.",6.0
2671,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Era uma coisa marcante.,Era uma coisa marcante. a,2.0
2672,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Aí, acabei saindo.","Aí, acabei saindo.",0.0
2673,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2674,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Era uma professora muito religiosa.,Era uma professora muito religiosa.,0.0
2675,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,Ela tinha um internatozinho na Rua Rego Freitas.,48.0
2676,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Era uma sala só.,Era uma sala só. e,2.0
2677,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E...,###,4.0
2678,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Eu me lembro que, no fundo, as irmãs faziam, sabe, esse biscoito de goma?","Eu me lembro que, no fundo, eh as irmãs elas faziam, sabe, esse biscoito de goma?",8.0
2679,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"E tinha um rapaz, meio aleijado, que saía com uma sacola, uma cesta grande, com esses biscoitos para vender.","E tinha um rapa, um, um meio aleijado, que saía com uma sacola grande, uma cesta grande, com esses biscoitos para vender.",14.0
2680,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E ela dava para a gente quando eu estava lá.,"E ela manda, dava para a gente quando eu estava lá.",7.0
2681,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"E ela era uma criatura ótima, eu sempre digo.","E ela era uma criatura ótima, eu sempre digo.",0.0
2682,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Ela fez para mim, me fez feliz ( ) ","Ela fez para mim, eu me feliz. da ()",9.0
2683,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"Eu vinha tão chateada da escola da Caetano de Campos, com a professora, e ela não, ela só chamava menina de ouro.",113.0
2684,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Então eu adorava ela.,Então eu adorava ela.,0.0
2685,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2686,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"A aula. Nas casas, né?  Aliás ()",32.0
2687,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Ela já dava aula.,Ela já dava aula.,0.0
2688,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,E a,3.0
2689,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,###,0.0
2690,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"E ela acabou sendo nomeada, naquele tempo, não foi para grupo escolar, ela foi nomeada para escola isolada.","E ela foi, acabou sendo nomeada, naquele tempo, não foi para grupo escolar, ela foi nomeada para escola isolada.",5.0
2691,PC_MA_HV206_Guiomar Rocha Alvares,525,535,E aí ela foi trabalhar no Moinho Velho.,E aí ela foi trabalhar no Moinho Velho.,0.0
2692,PC_MA_HV206_Guiomar Rocha Alvares,525,535,###,"Lá no Ipiranga, aquela Dia, Dino Bueno, né no fim da Dino Bueno, a gente já via aquele a, o () os tais arcos que eram o início da estrada para Santos.",150.0
2693,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Ela trabalhou lá e é interessante como a função da professora, ãh... de manhã uma colega, de tarde ela () ","Ela trabalhou lá e é interessante como a função da professora, (pausa) ela trabalha, de manhã uma colega, de tarde ela.",25.0
2694,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Essa minha irmã tinha mesmo uma disposição especial.,Essa minha irmã tinha mesmo uma disposição especial.,0.0
2695,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Mas, sabe, fica uma espécie de...","Mas, sabe, fica uma espécie de...",0.0
2696,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Porque é uma prefeitura.,Porque é na prefeitura.,2.0
2697,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Tudo que acontecia era de um abrigo que tinha de deixar o caminho.,Tudo o que acontecia era () de achar o caminho.,28.0
2698,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Por exemplo, eh... começou aquela imigração do centro da Europa, e os lituanos foram morar perto da escola dela.","Por exemplo, eh, começou aquela imigração do centro da Europa, e os lituanos foram morar perto da escola dela.",3.0
2699,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"A escola era uma uma venda, um um armazém, não é? com porta para a rua, e dentro era a classe.","A escola era uma, uma venda, um, um armazém, né, com porta para a rua, e dentro era a classe.",6.0
2700,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Mas dava para dar aula porque não tinha esse movimento que tem hoje.,Mas dava para dar aula porque não tinha esse movimento que tem hoje.,0.0
2701,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Ali morreu um um menino ( ) ,"Ali morreu uma cri, um menino. ()",9.0
2702,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Foi o quando apareceu o tifo exantemático.,Foi o quando apareceu o tipo (),14.0
2703,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Então, ela teve que telefonar para polícia, para serviço sanitário, né?","Então, ela teve que telefonar para a polícia, para o serviço sanitário, né?",4.0
2704,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Porque é para tirarem aquilo.,Porque é para tirarem (),7.0
2705,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Então, você vê, a professora tinha uma função.","Então, você vê, a professora tinha uma função, um, uma a.",11.0
2706,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Agora, o que era horrível, naquele tempo, é força.","Agora, o que era horrível, naquele tempo, é força.",0.0
2707,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Mas não força cética.,Mas não força cética.,0.0
2708,PC_MA_HV206_Guiomar Rocha Alvares,525,535,Passava a fazer a força.,Passava a fazer a força.,0.0
2709,PC_MA_HV206_Guiomar Rocha Alvares,525,535,"Quando eles limpavam a fossa, que era sem ser, ela não precisava nem dizer para o inspetor.","Quando eles limpavam a fossa, que ela s e enchia, ela não precisava nem dizer para o inspetor.",9.0
